name,category,season,current_price,cost,discount_percent,rating,review_count,views,add_to_cart,sales_volume,stock_level,conversion_rate,margin_percent,commercial_success,competitive_price
Produs Garden 365,Garden,offseason,69.52,51.42,0,4.2,317,835,83,31,39,3.71,26.03,0,75.91
Produs Garden 451,Garden,offseason,189.39,98.63,10,4.4,101,430,43,13,80,3.02,47.92,0,240.89
Produs Beauty 321,Beauty,offseason,111.46,60.67,0,4.2,67,1055,105,42,47,3.98,45.57,0,120.64
Produs Garden 866,Garden,offseason,39.33,25.57,5,4.3,48,482,48,14,34,2.9,34.98,0,40.9
Produs Fashion 347,Fashion,promo,206.43,139.51,0,4.0,37,554,55,20,39,3.61,32.42,0,212.45
Produs Garden 857,Garden,promo,99.54,72.51,0,4.0,479,586,58,19,84,3.24,27.15,0,107.72
Produs Fashion 1146,Fashion,normal,213.39,152.32,0,4.2,299,217,21,9,68,4.14,28.62,0,246.97
Produs Electronics 315,Electronics,normal,85.3,42.94,15,3.2,68,440,44,16,47,3.63,49.66,0,97.27
Produs Beauty 600,Beauty,promo,50.55,25.95,5,4.0,346,1964,196,88,40,4.48,48.66,1,53.14
Produs Electronics 328,Electronics,holiday,310.82,210.49,0,3.1,319,473,47,18,84,3.8,32.28,0,342.02
Produs Toys 972,Toys,holiday,228.91,155.93,0,4.6,185,2188,218,93,1,4.25,31.88,1,249.84
Produs Home 605,Home,offseason,284.42,222.9,0,4.0,26,3107,310,87,57,2.8,21.63,0,337.53
Produs Sports 1051,Sports,offseason,113.25,92.86,0,4.7,620,6901,690,147,125,2.13,18.0,1,131.86
Produs Books 130,Books,normal,37.97,18.97,0,4.2,255,820,82,36,49,4.39,50.04,0,44.28
Produs Sports 648,Sports,normal,121.87,72.98,0,4.6,389,570,57,19,1,3.33,40.12,0,127.7
Produs Fashion 730,Fashion,offseason,72.58,37.17,0,3.4,33,2295,229,70,26,3.05,48.79,0,80.74
Produs Beauty 797,Beauty,normal,61.67,37.91,15,3.8,861,2354,235,113,6,4.8,38.53,1,70.98
Produs Health 523,Health,offseason,33.09,23.4,30,4.2,197,236,23,9,32,3.8,29.29,0,38.17
Produs Home 369,Home,normal,83.36,48.17,0,3.9,134,1989,198,76,89,3.82,42.21,0,92.01
Produs Garden 184,Garden,normal,55.63,35.16,0,4.4,129,1493,149,36,67,2.41,36.8,0,60.98
Produs Toys 784,Toys,holiday,42.73,21.3,0,3.9,86,1178,117,39,53,3.31,50.15,0,48.24
Produs Beauty 774,Beauty,promo,46.61,21.05,20,4.7,321,4528,452,120,48,2.65,54.83,1,51.76
Produs Electronics 337,Electronics,holiday,92.6,69.08,5,3.5,2617,1764,176,54,5,3.06,25.4,1,104.23
Produs Fashion 365,Fashion,offseason,168.77,85.47,20,4.9,255,3466,346,113,98,3.26,49.36,1,210.0
Produs Garden 478,Garden,offseason,188.43,103.47,5,4.3,19,2443,244,43,88,1.76,45.09,0,195.98
Produs Electronics 276,Electronics,holiday,112.19,66.46,0,4.0,75,1141,114,42,64,3.68,40.76,0,124.39
Produs Fashion 586,Fashion,promo,101.73,60.2,20,5.0,96,3638,363,135,76,3.71,40.82,1,118.77
Produs Toys 979,Toys,promo,74.69,42.16,15,4.1,366,4506,450,187,42,4.15,43.55,1,82.56
Produs Home 1021,Home,holiday,137.5,62.82,20,3.7,217,346,34,13,21,3.75,54.31,1,158.4
Produs Books 532,Books,holiday,22.77,13.11,15,3.9,639,3462,346,125,92,3.61,42.41,1,26.21
Produs Fashion 1078,Fashion,normal,160.71,89.9,0,4.3,210,733,73,25,38,3.41,44.06,0,183.28
Produs Toys 596,Toys,normal,70.26,41.18,10,3.7,90,2180,218,82,23,3.76,41.39,1,77.25
Produs Fashion 1159,Fashion,promo,128.79,77.22,0,4.2,66,136,13,4,34,2.92,40.04,0,150.32
Produs Toys 882,Toys,holiday,214.95,144.32,0,3.9,1980,1114,111,42,63,3.77,32.86,1,238.01
Produs Fashion 410,Fashion,offseason,174.86,96.37,5,4.0,121,6015,601,154,45,2.56,44.89,1,193.29
Produs Automotive 126,Automotive,normal,84.48,65.24,15,3.9,221,1724,172,45,31,2.61,22.77,0,99.9
Produs Sports 62,Sports,promo,53.19,37.66,0,4.8,7,238,23,8,82,3.35,29.19,0,61.37
Produs Beauty 1135,Beauty,offseason,61.61,36.9,0,3.8,71,3362,336,156,82,4.64,40.1,0,73.05
Produs Health 310,Health,promo,55.95,31.12,20,4.4,944,608,60,21,52,3.45,44.37,1,60.13
Produs Sports 447,Sports,offseason,126.28,81.84,5,4.3,241,656,65,21,3,3.2,35.19,0,143.82
Produs Fashion 1017,Fashion,promo,107.98,74.62,0,4.1,148,629,62,17,57,2.7,30.89,0,124.77
Produs Electronics 308,Electronics,normal,215.59,157.92,0,4.6,288,2469,246,82,132,3.32,26.75,0,225.03
Produs Home 309,Home,offseason,44.18,23.06,20,4.2,27,1902,190,70,66,3.68,47.81,1,50.32
Produs Health 725,Health,offseason,76.06,36.56,10,4.3,51,2948,294,120,84,4.07,51.93,1,83.54
Produs Electronics 349,Electronics,holiday,108.66,57.41,0,4.1,203,1618,161,56,8,3.46,47.17,0,113.53
Produs Sports 1119,Sports,offseason,246.41,180.03,25,4.7,24,4854,485,100,91,2.06,26.94,0,269.13
Produs Electronics 827,Electronics,offseason,448.06,319.2,25,4.0,24,358,35,15,66,4.18,28.76,0,522.55
Produs Sports 497,Sports,holiday,88.12,53.67,0,4.6,294,1440,144,50,49,3.47,39.1,0,100.16
Produs Toys 44,Toys,promo,42.23,29.16,5,4.2,207,1399,139,61,81,4.36,30.94,0,49.27
Produs Automotive 599,Automotive,offseason,79.27,60.74,0,3.6,220,449,44,16,51,3.56,23.38,0,92.37
Produs Garden 54,Garden,offseason,124.09,67.05,10,3.4,385,1428,142,36,16,2.52,45.97,0,153.68
Produs Home 883,Home,offseason,133.44,83.19,0,3.5,323,646,64,23,1,3.56,37.66,0,145.49
Produs Health 410,Health,offseason,61.63,35.49,15,4.5,1136,1033,103,43,102,4.16,42.42,1,66.51
Produs Home 83,Home,holiday,161.48,108.32,0,3.9,161,6657,665,245,57,3.68,32.92,0,183.73
Produs Automotive 884,Automotive,normal,107.23,78.3,0,4.1,515,1447,144,32,30,2.21,26.98,1,135.36
Produs Automotive 72,Automotive,normal,112.34,81.21,0,4.6,609,1561,156,47,76,3.01,27.71,1,128.47
Produs Beauty 854,Beauty,promo,68.49,45.56,0,4.6,95,2343,234,90,1,3.84,33.48,0,77.51
Produs Garden 373,Garden,normal,80.5,46.96,30,3.9,78,666,66,21,46,3.15,41.66,0,92.31
Produs Automotive 731,Automotive,normal,226.73,145.36,0,4.1,39,3465,346,61,12,1.76,35.89,0,260.28
Produs Electronics 72,Electronics,promo,160.52,116.75,0,4.4,580,1698,169,44,30,2.59,27.27,1,190.85
Produs Toys 776,Toys,normal,36.77,19.93,15,3.9,100,239,23,10,87,4.17,45.8,0,46.05
Produs Books 856,Books,offseason,61.67,38.14,0,4.3,1001,1521,152,75,60,4.93,38.16,0,65.56
Produs Automotive 110,Automotive,promo,165.77,123.25,5,4.3,303,11403,1140,325,60,2.85,25.65,1,184.71
Produs Automotive 626,Automotive,holiday,176.88,91.87,0,3.8,74,414,41,10,87,2.41,48.06,0,196.57
Produs Books 752,Books,holiday,32.54,19.88,0,4.2,281,1387,138,62,23,4.47,38.9,0,38.23
Produs Health 701,Health,holiday,36.36,21.41,5,4.7,968,426,42,17,48,3.99,41.13,1,41.11
Produs Health 199,Health,holiday,78.26,45.94,0,4.9,494,4076,407,150,18,3.68,41.3,1,85.34
Produs Garden 186,Garden,offseason,215.64,115.19,0,4.1,67,7708,770,222,100,2.88,46.58,0,228.84
Produs Toys 746,Toys,offseason,98.47,51.2,25,4.1,17,1093,109,34,1,3.11,48.0,0,105.51
Produs Sports 557,Sports,normal,40.59,21.81,15,4.5,68,3649,364,77,26,2.11,46.26,1,48.5
Produs Beauty 467,Beauty,normal,62.23,27.61,0,5.0,93,450,45,20,88,4.44,55.63,0,67.98
Produs Sports 771,Sports,offseason,118.78,73.3,0,4.1,106,1727,172,38,74,2.2,38.29,0,137.99
Produs Health 142,Health,promo,131.0,67.92,5,3.9,26,686,68,25,47,3.64,48.15,0,150.4
Produs Electronics 53,Electronics,offseason,152.07,100.97,5,4.1,320,2579,257,81,40,3.14,33.6,1,167.41
Produs Garden 718,Garden,offseason,200.42,164.34,10,3.6,509,5571,557,195,42,3.5,18.0,1,224.7
Produs Books 264,Books,normal,133.59,89.44,10,3.7,536,468,46,24,73,5.12,33.05,1,140.35
Produs Beauty 246,Beauty,holiday,75.33,32.23,10,4.0,774,2348,234,101,39,4.3,57.22,1,77.27
Produs Toys 380,Toys,holiday,48.61,29.85,5,3.5,1,1387,138,53,70,3.82,38.6,0,58.75
Produs Health 866,Health,normal,17.81,11.81,0,4.0,138,2546,254,96,3,3.77,33.69,0,18.01
Produs Toys 943,Toys,offseason,78.92,51.0,10,3.7,73,321,32,14,17,4.35,35.38,0,99.01
Produs Beauty 496,Beauty,promo,112.82,61.92,0,4.5,1775,228,22,10,86,4.38,45.12,0,118.12
Produs Fashion 493,Fashion,normal,75.07,56.95,5,3.6,62,505,50,15,53,2.97,24.14,0,81.5
Produs Automotive 1197,Automotive,promo,107.78,67.24,0,4.0,61,628,62,24,1,3.82,37.61,0,121.91
Produs Beauty 375,Beauty,promo,203.12,134.16,10,4.5,949,627,62,27,38,4.3,33.95,0,236.41
Produs Health 511,Health,promo,125.42,69.95,0,4.5,475,16011,1601,578,47,3.61,44.23,1,145.52
Produs Fashion 804,Fashion,holiday,403.86,282.86,0,4.5,104,398,39,14,69,3.51,29.96,0,458.65
Produs Home 806,Home,holiday,110.47,80.21,0,4.4,172,1058,105,29,79,2.74,27.39,0,119.33
Produs Beauty 431,Beauty,holiday,97.29,46.24,0,4.4,243,1729,172,69,41,3.99,52.47,1,107.07
Produs Garden 490,Garden,offseason,85.67,66.27,0,5.0,74,426,42,11,39,2.58,22.65,0,88.72
Produs Beauty 682,Beauty,offseason,111.29,49.32,0,4.4,582,1869,186,83,27,4.44,55.68,1,116.07
Produs Automotive 1100,Automotive,normal,195.46,104.51,0,3.5,160,748,74,22,122,2.94,46.53,0,226.03
Produs Sports 313,Sports,offseason,142.99,84.71,30,4.4,106,854,85,34,79,3.98,40.76,0,169.15
Produs Sports 909,Sports,normal,107.7,58.09,0,4.7,515,1009,100,43,118,4.26,46.06,0,114.7
Produs Sports 275,Sports,normal,49.82,36.91,25,4.1,86,4148,414,168,47,4.05,25.92,0,58.11
Produs Sports 710,Sports,normal,94.72,55.4,30,3.9,263,270,27,10,13,3.7,41.51,0,109.95
Produs Garden 983,Garden,normal,102.95,72.69,15,3.7,151,1705,170,44,126,2.58,29.39,1,112.68
Produs Toys 891,Toys,holiday,94.57,45.3,0,4.2,292,1785,178,65,4,3.64,52.1,1,100.7
Produs Electronics 849,Electronics,offseason,99.85,70.42,0,4.3,1547,4204,420,119,31,2.83,29.47,1,111.68
Produs Fashion 525,Fashion,holiday,65.67,43.93,25,4.4,125,1218,121,43,34,3.53,33.1,0,68.35
Produs Health 143,Health,normal,44.13,19.51,0,4.3,50,1508,150,59,1,3.91,55.78,0,53.14
Produs Toys 1145,Toys,holiday,172.12,107.33,10,4.2,169,1373,137,57,14,4.15,37.64,1,188.1
Produs Fashion 478,Fashion,holiday,218.0,178.76,0,3.8,271,2244,224,68,67,3.03,18.0,1,246.87
Produs Books 368,Books,offseason,64.4,36.17,0,4.2,940,2952,295,106,52,3.59,43.83,1,78.06
Produs Garden 113,Garden,offseason,136.46,90.43,5,4.3,67,804,80,16,10,1.99,33.73,0,144.15
Produs Electronics 187,Electronics,holiday,207.99,131.55,0,4.9,209,3316,331,135,37,4.07,36.75,1,223.63
Produs Home 180,Home,holiday,61.97,27.14,0,3.9,346,787,78,30,66,3.81,56.21,1,69.06
Produs Beauty 631,Beauty,promo,147.23,110.85,0,4.4,370,211,21,9,93,4.25,24.71,0,176.63
Produs Health 788,Health,holiday,119.57,75.07,5,4.5,90,637,63,25,60,3.92,37.22,0,128.7
Produs Fashion 560,Fashion,promo,165.95,97.45,15,3.1,80,156,15,6,112,3.84,41.28,0,189.94
Produs Books 1186,Books,normal,60.84,38.66,0,4.1,85,446,44,17,53,3.81,36.45,0,69.7
Produs Automotive 285,Automotive,offseason,115.59,67.78,0,4.3,59,1006,100,29,92,2.88,41.36,0,131.92
Produs Health 834,Health,offseason,81.57,50.58,0,3.6,211,4094,409,156,63,3.81,37.99,1,88.89
Produs Books 905,Books,offseason,179.24,127.19,0,5.0,1754,671,67,30,60,4.47,29.04,0,208.84
Produs Sports 647,Sports,normal,138.68,111.26,5,4.4,94,287,28,8,131,2.78,19.77,0,175.97
Produs Books 588,Books,offseason,69.45,35.35,20,4.4,2157,208,20,10,25,4.8,49.1,0,72.31
Produs Beauty 35,Beauty,promo,137.32,73.23,0,4.2,5919,6438,643,282,29,4.38,46.67,1,150.11
Produs Health 12,Health,holiday,27.09,16.81,0,4.3,1452,1217,121,65,88,5.34,37.93,1,30.66
Produs Home 316,Home,normal,69.08,47.33,15,4.7,19,3391,339,156,44,4.6,31.48,1,75.62
Produs Electronics 447,Electronics,normal,192.89,116.78,30,2.9,326,2050,205,65,109,3.17,39.46,1,239.5
Produs Health 510,Health,normal,29.11,21.9,0,4.6,569,1315,131,48,31,3.65,24.76,0,31.74
Produs Sports 1040,Sports,promo,600.0,363.96,5,4.9,539,462,46,16,1,3.46,39.34,1,709.52
Produs Electronics 845,Electronics,holiday,133.86,82.82,0,3.8,519,3526,352,85,58,2.41,38.13,1,147.88
Produs Sports 402,Sports,normal,40.15,27.72,0,3.9,29,1705,170,66,68,3.87,30.95,0,43.22
Produs Garden 944,Garden,offseason,73.96,41.51,20,3.1,275,85,8,3,82,3.51,43.88,0,79.7
Produs Toys 1063,Toys,normal,116.25,54.58,15,4.1,191,294,29,12,76,4.08,53.05,0,125.0
Produs Toys 294,Toys,holiday,97.88,60.93,0,4.2,99,3414,341,140,13,4.1,37.75,1,103.98
Produs Toys 632,Toys,offseason,83.87,53.67,20,4.3,1611,1732,173,70,1,4.04,36.01,1,98.06
Produs Fashion 41,Fashion,promo,137.0,68.95,0,4.0,255,6804,680,164,91,2.41,49.67,1,160.46
Produs Fashion 704,Fashion,normal,183.18,107.97,0,3.9,12,6451,645,120,49,1.86,41.06,1,211.83
Produs Garden 692,Garden,offseason,125.92,73.93,0,3.5,44,1621,162,42,71,2.59,41.29,0,146.31
Produs Home 1175,Home,offseason,72.49,34.72,10,4.0,441,1797,179,64,77,3.56,52.1,1,79.49
Produs Health 419,Health,normal,24.81,16.67,25,4.5,270,351,35,15,82,4.27,32.82,0,26.85
Produs Books 975,Books,offseason,36.82,25.59,5,4.7,251,1036,103,45,41,4.34,30.49,0,38.67
Produs Books 95,Books,offseason,78.99,55.88,0,4.2,237,3293,329,164,18,4.98,29.26,1,91.91
Produs Beauty 95,Beauty,normal,22.99,10.67,0,4.6,281,585,58,22,48,3.76,53.6,1,26.07
Produs Health 1085,Health,normal,76.53,50.8,15,4.4,1236,443,44,13,1,2.93,33.62,1,78.9
Produs Sports 719,Sports,promo,129.67,74.03,5,4.2,45,531,53,15,78,2.82,42.91,0,154.38
Produs Automotive 575,Automotive,promo,113.01,92.67,0,4.6,66,819,81,25,100,3.05,18.0,0,134.15
Produs Sports 268,Sports,offseason,157.2,96.6,0,4.1,275,857,85,24,96,2.8,38.55,0,164.68
Produs Fashion 1043,Fashion,holiday,120.86,70.7,25,4.2,532,159,15,4,62,2.51,41.5,1,133.11
Produs Garden 523,Garden,promo,63.26,41.59,10,3.4,319,2907,290,82,108,2.82,34.25,1,73.75
Produs Health 861,Health,offseason,39.18,24.01,15,4.7,80,2870,287,122,65,4.25,38.71,1,39.96
Produs Garden 395,Garden,normal,81.88,48.26,30,3.4,28,1356,135,35,68,2.58,41.06,0,92.8
Produs Fashion 438,Fashion,holiday,93.67,59.94,0,4.3,31,268,26,7,39,2.61,36.01,0,103.4
Produs Electronics 777,Electronics,holiday,94.05,69.41,25,4.3,815,586,58,20,10,3.41,26.2,1,106.75
Produs Automotive 858,Automotive,normal,119.99,92.18,0,4.0,643,3252,325,80,57,2.46,23.18,0,132.95
Produs Automotive 340,Automotive,normal,166.61,104.08,15,4.2,127,1313,131,36,87,2.74,37.53,0,186.13
Produs Books 325,Books,offseason,78.28,41.06,0,4.1,321,683,68,35,8,5.12,47.55,0,90.65
Produs Beauty 954,Beauty,promo,68.19,39.53,0,3.4,170,496,49,20,114,4.03,42.03,0,82.1
Produs Sports 759,Sports,normal,112.43,69.92,25,4.7,227,634,63,21,77,3.31,37.81,0,127.81
Produs Sports 121,Sports,offseason,260.98,144.82,0,3.6,18,1143,114,39,81,3.41,44.51,0,288.8
Produs Toys 572,Toys,promo,64.74,35.6,0,3.8,51,958,95,48,63,5.01,45.01,0,70.09
Produs Automotive 589,Automotive,offseason,135.07,77.02,25,4.5,84,1814,181,43,37,2.37,42.98,0,151.86
Produs Toys 809,Toys,promo,79.71,38.35,0,4.3,367,269,26,12,19,4.45,51.89,1,93.28
Produs Fashion 737,Fashion,offseason,66.2,34.25,0,3.3,272,1910,191,64,35,3.35,48.27,0,70.71
Produs Garden 503,Garden,promo,34.68,23.31,0,4.4,1245,1399,139,49,13,3.5,32.79,0,40.1
Produs Sports 663,Sports,normal,51.64,30.98,10,3.8,1010,421,42,11,94,2.61,40.0,1,60.19
Produs Health 336,Health,offseason,79.32,47.97,15,4.5,53,249,24,10,30,4.01,39.52,0,89.08
Produs Automotive 1020,Automotive,normal,119.27,80.91,0,4.3,28,1414,141,44,45,3.11,32.16,0,129.43
Produs Fashion 784,Fashion,promo,159.96,100.6,0,3.4,48,2150,215,43,98,2.0,37.11,0,174.62
Produs Garden 362,Garden,normal,85.19,46.17,5,3.6,46,3778,377,99,41,2.62,45.8,0,92.11
Produs Beauty 744,Beauty,promo,67.68,32.43,0,4.4,164,1036,103,40,29,3.86,52.08,0,75.5
Produs Health 1147,Health,holiday,87.25,54.93,20,4.3,39,6545,654,235,13,3.59,37.04,1,105.76
Produs Fashion 800,Fashion,normal,131.62,54.74,0,4.3,379,2112,211,45,70,2.13,58.41,0,148.5
Produs Garden 802,Garden,offseason,79.41,58.06,25,4.3,96,4200,420,126,59,3.0,26.89,0,86.2
Produs Beauty 90,Beauty,holiday,62.83,36.96,15,4.4,651,698,69,34,28,4.87,41.18,1,66.87
Produs Home 982,Home,holiday,143.01,98.98,15,3.6,27,515,51,15,22,2.91,30.79,0,156.21
Produs Books 336,Books,normal,62.14,39.3,10,4.6,3171,1053,105,51,40,4.84,36.76,1,68.39
Produs Fashion 101,Fashion,offseason,140.37,82.3,0,3.1,336,3302,330,145,58,4.39,41.37,1,148.42
Produs Automotive 611,Automotive,offseason,132.03,90.02,0,4.3,46,4500,450,63,27,1.4,31.82,0,142.53
Produs Garden 1113,Garden,normal,55.9,37.06,0,4.3,18,860,86,32,61,3.72,33.7,0,59.78
Produs Automotive 650,Automotive,promo,177.91,119.5,5,3.8,47,3648,364,54,71,1.48,32.83,0,201.33
Produs Garden 549,Garden,promo,126.4,103.65,15,4.0,286,1061,106,43,4,4.05,18.0,1,141.59
Produs Home 507,Home,promo,98.97,62.31,0,4.5,132,798,79,25,53,3.13,37.04,0,113.85
Produs Home 527,Home,holiday,131.19,83.38,0,4.1,155,1741,174,39,51,2.24,36.44,0,150.26
Produs Garden 235,Garden,normal,74.06,47.35,15,4.0,897,519,51,17,63,3.27,36.06,0,79.93
Produs Books 934,Books,promo,53.13,33.64,5,5.0,315,5663,566,209,89,3.69,36.69,1,59.76
Produs Home 367,Home,promo,67.34,42.79,0,4.0,285,186,18,6,27,3.22,36.46,0,81.91
Produs Beauty 680,Beauty,holiday,33.4,22.55,0,4.5,505,712,71,25,77,3.51,32.49,0,38.43
Produs Garden 580,Garden,offseason,103.5,74.8,0,4.1,195,531,53,20,74,3.76,27.73,0,115.49
Produs Automotive 353,Automotive,offseason,57.01,35.92,5,3.5,43,513,51,13,81,2.53,37.0,0,66.61
Produs Garden 155,Garden,offseason,90.19,64.88,0,3.7,260,1380,138,33,79,2.39,28.06,0,110.52
Produs Sports 658,Sports,holiday,149.5,108.52,0,4.1,506,740,74,18,83,2.43,27.41,0,169.5
Produs Toys 259,Toys,holiday,47.34,24.75,20,3.9,229,2920,292,99,1,3.39,47.72,1,53.87
Produs Fashion 1188,Fashion,promo,129.41,79.39,0,4.5,80,607,60,17,54,2.8,38.65,0,133.11
Produs Garden 943,Garden,offseason,225.08,127.71,15,4.6,81,6741,674,269,38,3.99,43.26,1,237.86
Produs Home 266,Home,offseason,60.06,44.74,10,4.2,134,701,70,27,31,3.85,25.5,0,71.2
Produs Beauty 949,Beauty,normal,46.84,30.59,0,4.7,1067,561,56,16,8,2.85,34.69,0,50.02
Produs Home 532,Home,promo,94.99,64.17,25,3.0,28,13418,1341,420,22,3.13,32.45,1,104.26
Produs Electronics 1037,Electronics,promo,70.45,44.26,0,3.4,1085,1558,155,55,66,3.53,37.17,1,74.75
Produs Electronics 637,Electronics,offseason,203.36,122.85,0,4.2,680,3620,362,126,74,3.48,39.59,1,228.77
Produs Toys 17,Toys,offseason,57.23,46.93,10,3.4,59,544,54,11,78,2.02,18.0,0,65.66
Produs Garden 226,Garden,normal,58.05,37.06,0,4.1,46,737,73,16,1,2.17,36.15,0,70.3
Produs Home 535,Home,normal,253.48,197.89,0,4.2,152,1089,108,34,47,3.12,21.93,0,297.6
Produs Toys 542,Toys,holiday,212.55,126.74,0,2.7,9,1603,160,59,43,3.68,40.37,0,248.72
Produs Electronics 1084,Electronics,offseason,296.07,158.81,25,4.1,183,3264,326,110,26,3.37,46.36,1,342.11
Produs Books 712,Books,offseason,182.11,117.1,10,4.8,89,10689,1068,434,51,4.06,35.7,0,203.8
Produs Electronics 862,Electronics,promo,66.32,39.04,0,4.1,761,3031,303,117,98,3.86,41.13,1,75.25
Produs Sports 413,Sports,holiday,139.53,85.84,0,5.0,71,6147,614,209,30,3.4,38.48,0,153.95
Produs Electronics 904,Electronics,holiday,46.87,28.94,0,4.1,224,11891,1189,440,27,3.7,38.25,1,50.88
Produs Electronics 192,Electronics,offseason,160.43,78.29,0,4.6,74,2619,261,104,66,3.97,51.2,0,189.89
Produs Electronics 110,Electronics,holiday,252.68,179.88,0,5.0,300,669,66,28,49,4.18,28.81,0,261.93
Produs Books 27,Books,promo,160.01,114.06,0,4.7,184,1051,105,53,77,5.04,28.72,0,170.05
Produs Home 856,Home,promo,85.39,55.55,0,3.4,130,1851,185,60,26,3.24,34.95,0,87.16
Produs Beauty 743,Beauty,normal,46.05,29.78,15,4.1,155,1012,101,55,97,5.43,35.34,0,53.6
Produs Toys 471,Toys,holiday,92.36,54.19,25,4.1,113,1130,113,39,60,3.45,41.33,0,103.74
Produs Home 732,Home,normal,132.67,90.88,0,3.6,146,161,16,5,59,3.09,31.5,0,153.98
Produs Garden 1019,Garden,promo,70.92,54.14,0,4.1,646,1176,117,20,57,1.7,23.66,0,81.12
Produs Garden 640,Garden,promo,41.4,22.56,0,3.9,372,3130,313,103,37,3.29,45.51,1,43.27
Produs Sports 1128,Sports,offseason,99.61,58.97,0,4.4,112,385,38,15,32,3.89,40.8,0,125.54
Produs Beauty 841,Beauty,normal,110.96,48.45,0,4.3,1301,2436,243,67,37,2.75,56.34,1,129.67
Produs Health 902,Health,promo,64.94,39.71,0,4.6,305,1241,124,55,56,4.43,38.85,1,75.05
Produs Health 600,Health,normal,116.09,60.34,0,4.3,203,405,40,18,35,4.44,48.02,0,132.93
Produs Toys 588,Toys,normal,109.93,64.43,0,4.3,667,2670,267,94,55,3.52,41.39,1,130.54
Produs Sports 79,Sports,holiday,132.94,67.92,0,4.7,122,2852,285,81,60,2.84,48.91,1,150.89
Produs Home 1060,Home,offseason,176.95,97.43,15,4.7,422,20000,2000,633,80,3.12,44.94,1,185.97
Produs Toys 1023,Toys,offseason,166.98,106.55,20,4.0,206,682,68,26,91,3.81,36.19,0,193.79
Produs Sports 202,Sports,holiday,69.21,46.65,15,3.7,417,5476,547,138,45,2.52,32.6,1,75.66
Produs Fashion 376,Fashion,offseason,63.61,25.37,15,4.6,118,7254,725,251,29,3.46,60.11,1,72.45
Produs Home 546,Home,promo,98.16,48.94,0,4.2,139,616,61,22,68,3.57,50.14,0,107.76
Produs Beauty 1124,Beauty,normal,143.65,61.35,0,4.4,48,692,69,27,155,3.9,57.29,0,154.31
Produs Electronics 763,Electronics,holiday,89.29,57.32,10,4.8,452,2515,251,79,52,3.14,35.81,1,90.8
Produs Sports 1122,Sports,normal,97.91,80.29,0,3.8,205,3441,344,106,86,3.08,18.0,0,98.26
Produs Fashion 218,Fashion,holiday,142.96,85.13,20,3.9,99,3371,337,89,38,2.64,40.45,1,155.05
Produs Fashion 12,Fashion,normal,372.13,197.01,15,4.2,122,695,69,16,71,2.3,47.06,0,452.96
Produs Electronics 1095,Electronics,holiday,118.49,76.69,0,4.4,196,1545,154,66,21,4.27,35.28,0,131.42
Produs Books 66,Books,normal,51.42,30.52,0,4.7,154,867,86,47,83,5.42,40.64,0,59.09
Produs Toys 66,Toys,holiday,133.0,73.75,0,4.5,75,3865,386,155,31,4.01,44.55,0,154.91
Produs Beauty 347,Beauty,holiday,86.64,37.3,5,4.6,31,1317,131,56,21,4.25,56.95,0,100.51
Produs Home 990,Home,normal,77.29,59.32,0,3.9,73,2373,237,61,103,2.57,23.25,0,88.71
Produs Books 35,Books,offseason,43.31,29.6,0,4.6,1105,426,42,25,22,5.86,31.65,0,46.96
Produs Toys 893,Toys,promo,120.13,58.72,5,3.8,951,1908,190,75,5,3.93,51.12,1,122.17
Produs Books 954,Books,normal,30.11,22.53,20,4.6,186,927,92,50,83,5.39,25.16,1,35.36
Produs Fashion 736,Fashion,promo,306.28,181.65,0,3.6,59,5548,554,182,37,3.28,40.69,0,329.87
Produs Home 257,Home,promo,127.77,58.49,0,4.1,67,569,56,22,3,3.86,54.22,0,147.98
Produs Sports 241,Sports,promo,206.33,144.64,0,4.2,8,4144,414,92,49,2.22,29.9,0,240.57
Produs Toys 236,Toys,offseason,98.41,51.36,0,4.1,86,345,34,12,54,3.47,47.81,0,107.49
Produs Automotive 253,Automotive,offseason,186.82,139.03,0,4.3,180,856,85,22,61,2.57,25.58,0,199.47
Produs Sports 629,Sports,normal,133.01,73.2,10,3.8,33,447,44,12,108,2.68,44.97,0,160.09
Produs Books 524,Books,holiday,42.65,27.2,20,4.3,171,333,33,12,62,3.6,36.23,0,44.62
Produs Books 420,Books,normal,100.0,68.15,0,4.8,431,1740,174,79,87,4.54,31.85,1,112.44
Produs Health 856,Health,normal,55.39,34.59,0,4.5,50,131,13,7,35,5.31,37.55,0,68.78
Produs Home 206,Home,offseason,92.49,61.34,0,4.2,42,1775,177,60,2,3.38,33.68,0,104.94
Produs Electronics 885,Electronics,offseason,317.32,165.89,30,3.4,84,1654,165,69,107,4.17,47.72,1,335.64
Produs Fashion 255,Fashion,normal,258.94,150.0,0,3.8,57,2693,269,80,60,2.97,42.07,0,286.51
Produs Toys 501,Toys,holiday,47.7,28.45,25,4.2,672,376,37,14,46,3.72,40.36,1,53.89
Produs Toys 461,Toys,normal,92.65,46.74,0,3.8,80,835,83,34,108,4.07,49.55,0,112.77
Produs Toys 826,Toys,promo,66.65,32.29,15,4.0,503,3487,348,151,68,4.33,51.55,1,75.94
Produs Books 775,Books,promo,41.59,26.02,0,4.1,837,711,71,40,31,5.62,37.43,1,48.1
Produs Garden 932,Garden,normal,81.83,55.91,25,3.5,222,10465,1046,180,18,1.72,31.67,1,89.51
